CVE_ID,CVSS_Score,CVSS_Version,Severity,Description,Published_Date,EPSS_Score,EPSS_Percentile,KEV,Vulnerability_Age_Days,Severity_Encoded,CVSS_EPSS_Interaction,KEV_EPSS_Interaction
CVE-2021-38965,8.8,3.1,HIGH,"IBM FileNet Content Manager 5.5.4, 5.5.6, and 5.5.7 could allow a remote authenticated attacker to execute arbitrary commands on the system by sending a specially crafted request. IBM X-Force ID: 212346.",2022-01-17 18:15:07.963000+00:00,0.01761,0.76407,0,1686,3.0,0.15496800000000002,0.0
CVE-2022-0242,7.2,3.1,HIGH,Unrestricted Upload of File with Dangerous Type in GitHub repository crater-invoice/crater prior to 6.0.,2022-01-17 19:15:07.470000+00:00,0.01413,0.70821,0,1685,3.0,0.10173600000000001,0.0
CVE-2021-42357,6.1,3.1,MEDIUM,"When using Apache Knox SSO prior to 1.6.1, a request could be crafted to redirect a user to a malicious page due to improper URL parsing. A request that included a specially crafted request parameter could be used to redirect the user to a page controlled by an attacker. This URL would need to be presented to the user outside the normal request flow through a XSS or phishing campaign.",2022-01-17 20:15:07.697000+00:00,0.02579,0.84102,0,1685,2.0,0.157319,0.0
CVE-2022-22703,5.5,3.1,MEDIUM,"In Stormshield SSO Agent 2.x before 2.1.1 and 3.x before 3.0.2, the cleartext user password and PSK are contained in the log file of the .exe installer.",2022-01-17 21:15:07.663000+00:00,0.00236,0.14365,0,1685,2.0,0.01298,0.0
CVE-2022-0245,4.3,3.1,MEDIUM,Cross-Site Request Forgery (CSRF) in GitHub repository livehelperchat/livehelperchat prior to 2.0.,2022-01-18 06:15:06.847000+00:00,0.00439,0.36655,0,1685,2.0,0.018876999999999998,0.0
CVE-2021-44757,9.1,3.1,CRITICAL,"Zoho ManageEngine Desktop Central before 10.1.2137.9 and Desktop Central MSP before 10.1.2137.9 allow attackers to bypass authentication, and read sensitive information or upload an arbitrary ZIP archive to the server.",2022-01-18 10:15:08.167000+00:00,0.24195,0.97687,0,1685,4.0,2.201745,0.0
CVE-2021-33964,8.8,3.1,HIGH,"China Mobile An Lianbao WF-1 V1.0.1 router provides a web interface /api/ZRRuleFilter/set_firewall_level which receives parameters by POST request, and the parameter firewall_level has a command injection vulnerability. An attacker can use the vulnerability to execute remote commands.",2022-01-18 12:15:08.190000+00:00,0.02871,0.85818,0,1685,3.0,0.25264800000000004,0.0
CVE-2021-45394,8.8,3.1,HIGH,An issue was discovered in Spipu HTML2PDF before 5.2.4. Attackers can trigger deserialization of arbitrary data via the injection of a malicious <link> tag in the converted HTML document.,2022-01-18 12:15:08.243000+00:00,0.01581,0.73771,0,1685,3.0,0.13912800000000003,0.0
CVE-2021-33965,8.8,3.1,HIGH,"China Mobile An Lianbao WF-1 V1.0.1 router provides a web interface /api/ZRMesh/set_ZRMesh which receives parameters by POST request, and the parameter mesh_enable and mesh_device have a command injection vulnerability. An attacker can use the vulnerability to execute remote commands.",2022-01-18 13:15:07.947000+00:00,0.02871,0.85819,0,1685,3.0,0.25264800000000004,0.0
CVE-2021-38783,7.5,3.1,HIGH,"There is a Out-of-Bound Write in the Allwinner R818 SoC Android Q SDK V1.0 camera driver ""/dev/cedar_dev"" through iotcl cmd IOCTL_SET_PROC_INFO and IOCTL_COPY_PROC_INFO, which could cause a system crash or EoP.",2022-01-18 13:15:07.997000+00:00,0.0182,0.77195,0,1685,3.0,0.1365,0.0
CVE-2021-22566,5.1,4.0,MEDIUM,"An incorrect setting of UXN bits within mmu_flags_to_s1_pte_attr lead to privileged executable pages being mapped as executable from an unprivileged context. This can be leveraged by an attacker to bypass executability restrictions of kernel-mode pages from user-mode. An incorrect setting of PXN bits within mmu_flags_to_s1_pte_attr lead to unprivileged executable pages being mapped as executable from a privileged context. This can be leveraged by an attacker to bypass executability restrictions of user-mode pages from kernel-mode. Typically this allows a potential attacker to circumvent a mitigation, making exploitation of potential kernel-mode vulnerabilities easier. We recommend updating kernel beyond commit 7d731b4e9599088ac3073956933559da7bca6a00 and rebuilding.",2022-01-18 14:15:07.920000+00:00,0.00294,0.2156,0,1685,2.0,0.014993999999999999,0.0
CVE-2021-38694,7.5,3.1,HIGH,SoftVibe SARABAN for INFOMA 1.1 allows SQL Injection.,2022-01-18 14:15:08.057000+00:00,0.01464,0.71767,0,1685,3.0,0.10980000000000001,0.0
CVE-2021-38784,7.5,3.1,HIGH,There is a NULL pointer dereference in the syscall open_exec function of Allwinner R818 SoC Android Q SDK V1.0 that could executable a malicious file to cause a system crash.,2022-01-18 14:15:08.097000+00:00,0.01783,0.76696,0,1685,3.0,0.13372499999999998,0.0
CVE-2021-38785,7.5,3.1,HIGH,There is a NULL pointer deference in the Allwinner R818 SoC Android Q SDK V1.0 camera driver /dev/cedar_dev that could use the ioctl cmd IOCTL_GET_IOMMU_ADDR to cause a system crash.,2022-01-18 14:15:08.133000+00:00,0.0182,0.77195,0,1685,3.0,0.1365,0.0
CVE-2021-38695,5.4,3.1,MEDIUM,"SoftVibe SARABAN for INFOMA 1.1 is vulnerable to stored cross-site scripting (XSS) that allows users to store scripts in certain fields (e.g. subject, description) of the document form.",2022-01-18 15:15:08.037000+00:00,0.00809,0.54327,0,1685,2.0,0.043686,0.0
CVE-2021-38696,7.5,3.1,HIGH,"SoftVibe SARABAN for INFOMA 1.1 has Incorrect Access Control vulnerability, that allows attackers to access signature files on the application without any authentication.",2022-01-18 15:15:08.083000+00:00,0.01678,0.75237,0,1685,3.0,0.12585,0.0
CVE-2021-38697,9.8,3.1,CRITICAL,"SoftVibe SARABAN for INFOMA 1.1 allows Unauthenticated unrestricted File Upload, that allows attackers to upload files with any file extension which can lead to arbitrary code execution.",2022-01-18 15:15:08.127000+00:00,0.02686,0.84789,0,1685,4.0,0.263228,0.0
CVE-2021-41550,7.2,3.1,HIGH,Leostream Connection Broker 9.0.40.17 allows administrator to upload and execute Perl code.,2022-01-18 15:15:08.167000+00:00,0.00962,0.59149,0,1685,3.0,0.069264,0.0
CVE-2021-41551,4.9,3.1,MEDIUM,Leostream Connection Broker 9.0.40.17 allows administrators to conduct directory traversal attacks by uploading z ZIP file that contains a symbolic link.,2022-01-18 15:15:08.207000+00:00,0.01274,0.67862,0,1685,2.0,0.062426,0.0
CVE-2021-44217,6.1,3.1,MEDIUM,"In Ericsson CodeChecker through 6.18.0, a Stored Cross-site scripting (XSS) vulnerability in the comments component of the reports viewer allows remote attackers to inject arbitrary web script or HTML via the POST JSON data of the /CodeCheckerService API.",2022-01-18 15:15:08.253000+00:00,0.0164,0.74659,0,1685,2.0,0.10004,0.0
CVE-2022-0260,5.4,3.1,MEDIUM,Cross-site Scripting (XSS) - Stored in GitHub repository pimcore/pimcore prior to 10.2.7.,2022-01-18 15:15:08.297000+00:00,0.00664,0.49247,0,1685,2.0,0.035856000000000006,0.0
CVE-2021-4146,4.3,3.1,MEDIUM,Business Logic Errors in GitHub repository pimcore/pimcore prior to 10.2.6.,2022-01-18 16:15:07.993000+00:00,0.008,0.54029,0,1685,2.0,0.0344,0.0
CVE-2022-0261,7.8,3.1,HIGH,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 8.2.,2022-01-18 16:15:08.053000+00:00,0.01687,0.7539,0,1685,3.0,0.13158599999999998,0.0
CVE-2022-0262,6.1,3.1,MEDIUM,Cross-site Scripting (XSS) - Stored in Packagist pimcore/pimcore prior to 10.2.7.,2022-01-18 16:15:08.110000+00:00,0.0154,0.73121,0,1685,2.0,0.09394,0.0
CVE-2022-0263,7.8,3.1,HIGH,Unrestricted Upload of File with Dangerous Type in Packagist pimcore/pimcore prior to 10.2.7.,2022-01-18 16:15:08.167000+00:00,0.01115,0.63725,0,1685,3.0,0.08697,0.0
CVE-2022-23302,8.8,3.1,HIGH,"JMSSink in all versions of Log4j 1.x is vulnerable to deserialization of untrusted data when the attacker has write access to the Log4j configuration or if the configuration references an LDAP service the attacker has access to. The attacker can provide a TopicConnectionFactoryBindingName configuration causing JMSSink to perform JNDI requests that result in remote code execution in a similar fashion to CVE-2021-4104. Note this issue only affects Log4j 1.x when specifically configured to use JMSSink, which is not the default. Apache Log4j 1.2 reached end of life in August 2015. Users should upgrade to Log4j 2 as it addresses numerous other issues from the previous versions.",2022-01-18 16:15:08.300000+00:00,0.63556,0.99152,0,1685,3.0,5.592928000000001,0.0
CVE-2022-23305,9.8,3.1,CRITICAL,"By design, the JDBCAppender in Log4j 1.2.x accepts an SQL statement as a configuration parameter where the values to be inserted are converters from PatternLayout. The message converter, %m, is likely to always be included. This allows attackers to manipulate the SQL by entering crafted strings into input fields or headers of an application that are logged allowing unintended SQL queries to be executed. Note this issue only affects Log4j 1.x when specifically configured to use the JDBCAppender, which is not the default. Beginning in version 2.0-beta8, the JDBCAppender was re-introduced with proper support for parameterized SQL queries and further customization over the columns written to in logs. Apache Log4j 1.2 reached end of life in August 2015. Users should upgrade to Log4j 2 as it addresses numerous other issues from the previous versions.",2022-01-18 16:15:08.350000+00:00,0.66537,0.99226,0,1685,4.0,6.520626000000001,0.0
CVE-2022-23307,8.8,3.1,HIGH,CVE-2020-9493 identified a deserialization issue that was present in Apache Chainsaw. Prior to Chainsaw V2.0 Chainsaw was a component of Apache Log4j 1.2.x where the same issue exists.,2022-01-18 16:15:08.403000+00:00,0.54411,0.98935,0,1685,3.0,4.788168000000001,0.0
CVE-2020-14107,7.5,3.1,HIGH,A stack overflow in the HTTP server of Cast can be exploited to make the app crash in LAN.,2022-01-18 17:15:08.163000+00:00,0.00956,0.58954,0,1685,3.0,0.0717,0.0
CVE-2020-14110,7.8,3.1,HIGH,AX3600 router sensitive information leaked.There is an unauthorized interface through luci to obtain sensitive information and log in to the web background.,2022-01-18 17:15:08.207000+00:00,0.00247,0.15813,0,1685,3.0,0.019266,0.0
CVE-2021-29215,9.8,3.1,CRITICAL,A potential security vulnerability in HPE Ezmeral Data Fabric that may allow a remote access restriction bypass in the TEZ MapR ecosystem component was discovered in version(s): Prior to Tez-0.8: mapr-tez-0.8.201907081100-1.noarch; prior to Tez-0.9: mapr-tez-0.9.201907090334-1.noarch; prior to Tez-0.9.2: mapr-tez-0.9.2.0.201907081043-1.noarch. HPE has provided software updates to resolve the vulnerability in the TEZ MapR ecosystem component in HPE Ezmeral Data Fabric.,2022-01-18 17:15:08.267000+00:00,0.0116,0.64906,0,1685,4.0,0.11368,0.0
CVE-2021-29632,7.5,3.1,HIGH,"In FreeBSD 13.0-STABLE before n247428-9352de39c3dc, 12.2-STABLE before r370674, 13.0-RELEASE before p6, and 12.2-RELEASE before p12, certain conditions involving use of the highlight buffer while text is scrolling on the console, console data may overwrite data structures associated with the system console or other kernel memory.",2022-01-18 17:15:08.310000+00:00,0.00855,0.55814,0,1685,3.0,0.064125,0.0
CVE-2021-29872,5.4,3.1,MEDIUM,"IBM Cloud Pak for Automation 21.0.1 and 21.0.2 - Business Automation Studio Component is vulnerable to HTTP header injection, caused by improper validation of input by the HOST headers. By sending a specially crafted HTTP request, a remote attacker could exploit this vulnerability to inject HTTP HOST header, which will allow the attacker to conduct various attacks against the vulnerable system, including cross-site scripting, cache poisoning or session hijacking. IBM X-Force ID: 206228.",2022-01-18 17:15:08.353000+00:00,0.00771,0.53119,0,1685,2.0,0.041634000000000004,0.0
CVE-2021-37864,2.6,3.1,LOW,"Mattermost 6.1 and earlier fails to sufficiently validate permissions while viewing archived channels, which allows authenticated users to view contents of archived channels even when this is denied by system administrators by directly accessing the APIs.",2022-01-18 17:15:08.400000+00:00,0.00585,0.45597,0,1685,1.0,0.015210000000000001,0.0
CVE-2021-37865,4.3,3.1,MEDIUM,"Mattermost 6.2 and earlier fails to sufficiently process a specifically crafted GIF file when it is uploaded while drafting a post, which allows authenticated users to cause resource exhaustion while processing the file, resulting in server-side Denial of Service.",2022-01-18 17:15:08.457000+00:00,0.00897,0.57077,0,1685,2.0,0.038571,0.0
CVE-2021-37866,4.7,3.1,MEDIUM,"Mattermost Boards plugin v0.10.0 and earlier fails to invalidate a session on the server-side when a user logged out of Boards, which allows an attacker to reuse old session token for authorization.",2022-01-18 17:15:08.503000+00:00,0.00723,0.51488,0,1685,2.0,0.033981000000000004,0.0
CVE-2021-37867,4.3,3.1,MEDIUM,"Mattermost Boards plugin v0.10.0 and earlier fails to protect email addresses of all users via one of the Boards APIs, which allows authenticated and unauthorized users to access this information resulting in sensitive & private information disclosure.",2022-01-18 17:15:08.557000+00:00,0.00672,0.49525,0,1685,2.0,0.028896,0.0
CVE-2021-39892,4.3,3.1,MEDIUM,"In all versions of GitLab CE/EE since version 12.0, a lower privileged user can import users from projects that they don't have a maintainer role on and disclose email addresses of those users.",2022-01-18 17:15:08.613000+00:00,0.01228,0.66754,0,1685,2.0,0.052804,0.0
CVE-2021-39927,3.5,3.1,LOW,"Server side request forgery protections in GitLab CE/EE versions between 8.4 and 14.4.4, between 14.5.0 and 14.5.2, and between 14.6.0 and 14.6.1 would fail to protect against attacks sending requests to localhost on port 80 or 443 if GitLab was configured to run on a port other than 80 or 443",2022-01-18 17:15:08.670000+00:00,0.00573,0.4499,0,1685,1.0,0.020055,0.0
CVE-2021-39942,4.3,3.1,MEDIUM,"A denial of service vulnerability in GitLab CE/EE affecting all versions starting from 12.0 before 14.3.6, all versions starting from 14.4 before 14.4.4, all versions starting from 14.5 before 14.5.2, allows low-privileged users to bypass file size limits in the NPM package repository to potentially cause denial of service.",2022-01-18 17:15:08.723000+00:00,0.01449,0.71473,0,1685,2.0,0.062306999999999994,0.0
CVE-2021-39946,8.7,3.1,HIGH,"Improper neutralization of user input in GitLab CE/EE versions 14.3 to 14.3.6, 14.4 to 14.4.4, and 14.5 to 14.5.2 allowed an attacker to exploit XSS by abusing the generation of the HTML code related to emojis",2022-01-18 17:15:08.777000+00:00,0.01042,0.61623,0,1685,3.0,0.090654,0.0
CVE-2021-41807,7.5,3.1,HIGH,Lack of rate limiting in M-Files Server and M-Files Web products with versions before 21.12.10873.0 in certain type of user accounts allows unlimited amount of attempts and therefore makes brute-forcing login accounts easier.,2022-01-18 17:15:08.837000+00:00,0.01106,0.6349,0,1685,3.0,0.08295,0.0
CVE-2021-41808,2.0,3.1,LOW,"In M-Files Server product with versions before 21.11.10775.0, enabling logging of Federated authentication to event log wrote sensitive information to log. Mitigating factors are logging is disabled by default.",2022-01-18 17:15:08.953000+00:00,0.00246,0.15698,0,1685,1.0,0.00492,0.0
CVE-2021-41809,3.5,3.1,LOW,"SSRF vulnerability in M-Files Server products with versions before 22.1.11017.1, in a preview function allowed making queries from the server with certain document types referencing external entities.",2022-01-18 17:15:09.063000+00:00,0.00556,0.4411,0,1685,1.0,0.019459999999999998,0.0
CVE-2021-43353,8.8,3.1,HIGH,"The Crisp Live Chat WordPress plugin is vulnerable to Cross-Site Request Forgery due to missing nonce validation via the crisp_plugin_settings_page function found in the ~/crisp.php file, which made it possible for attackers to inject arbitrary web scripts in versions up to, and including 0.31.",2022-01-18 17:15:09.180000+00:00,0.00608,0.46653,0,1685,3.0,0.05350400000000001,0.0
CVE-2021-4074,6.4,3.1,MEDIUM,"The WHMCS Bridge WordPress plugin is vulnerable to Stored Cross-Site Scripting via the cc_whmcs_bridge_url parameter found in the ~/whmcs-bridge/bridge_cp.php file which allows attackers to inject arbitrary web scripts, in versions up to and including 6.1. Due to missing authorization checks on the cc_whmcs_bridge_add_admin function, low-level authenticated users such as subscribers can exploit this vulnerability.",2022-01-18 17:15:09.290000+00:00,0.00558,0.44225,0,1685,2.0,0.035712,0.0
