mapping_id,asset_id,asset_name,asset_type,criticality,internet_exposure,business_impact_score,environment,department_name,cve_id,cvss_score,cvss_version,severity,epss_score,epss_percentile,kev,vulnerability_age_days,severity_encoded,cvss_epss_interaction,kev_epss_interaction,remediation_hours,remediation_type,status,discovered_date
18108,ASSET-029,Cloud Storage Bucket (S3/GCS),Cloud,HIGH,1,8,Production,IT Infrastructure,CVE-2022-1050,8.8,3.1,HIGH,0.0038,0.31003,0,1615,3.0,0.03344,0.0,7.0,Patch,Open,2026-03-11 08:55:25.047312
18110,ASSET-024,Developer Secrets Manager,Server,HIGH,0,8,Development,DevOps,CVE-2022-22934,8.8,3.1,HIGH,0.00875,0.56437,0,1615,3.0,0.077,0.0,4.5,Patch,Open,2026-06-03 08:55:25.047312
18114,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2022-22941,8.8,3.1,HIGH,0.01346,0.69433,0,1615,3.0,0.118448,0.0,3.5,Config Change,Open,2025-11-13 08:55:25.048320
18210,ASSET-025,HR & Payroll System,Server,HIGH,0,8,Production,Human Resources,CVE-2015-3298,8.8,3.1,HIGH,0.00662,0.49149,0,1614,3.0,0.058256,0.0,4.0,Patch,Open,2025-09-23 08:55:25.053309
18249,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,IT Infrastructure,CVE-2022-27432,8.8,3.1,HIGH,0.00576,0.45161,0,1614,3.0,0.050688,0.0,5.5,Patch,Open,2026-08-11 08:55:25.054309
18467,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-44312,8.8,3.1,HIGH,0.00429,0.35795,0,1614,3.0,0.037752,0.0,6.0,Patch,Open,2025-12-18 08:55:25.069309
18534,ASSET-025,HR & Payroll System,Server,HIGH,0,8,Production,Human Resources,CVE-2021-46008,8.8,3.1,HIGH,0.00918,0.57732,0,1613,3.0,0.080784,0.0,3.5,Config Change,Open,2026-05-22 08:55:25.073309
18535,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2021-46008,8.8,3.1,HIGH,0.00918,0.57732,0,1613,3.0,0.080784,0.0,25.0,Upgrade,Open,2026-03-31 08:55:25.073309
18537,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-46010,8.8,3.1,HIGH,0.01243,0.67123,0,1613,3.0,0.109384,0.0,3.5,Config Change,Open,2026-04-06 08:55:25.073309
18582,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,Core Engineering,CVE-2021-34257,8.8,3.1,HIGH,0.01822,0.77221,0,1613,3.0,0.160336,0.0,4.0,Config Change,Open,2026-07-02 08:55:25.076309
18596,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,Payments & Finance,CVE-2021-36625,8.8,3.1,HIGH,0.00928,0.58059,0,1613,3.0,0.081664,0.0,4.5,Patch,Open,2025-11-22 08:55:25.076309
455,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-43852,8.8,3.1,HIGH,0.01094,0.63149,0,1698,3.0,0.096272,0.0,5.5,Patch,Open,2026-01-29 08:55:23.839899
760,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2020-9057,8.8,3.1,HIGH,0.00413,0.34293,0,1693,3.0,0.036344,0.0,4.0,Config Change,Open,2026-03-15 08:55:23.860481
762,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2020-9057,8.8,3.1,HIGH,0.00413,0.34293,0,1693,3.0,0.036344,0.0,4.5,Patch,Open,2025-12-09 08:55:23.861476
776,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-20046,8.8,3.1,HIGH,0.01939,0.78672,0,1693,3.0,0.170632,0.0,6.0,Patch,Open,2026-02-05 08:55:23.861476
782,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-20048,8.8,3.1,HIGH,0.01939,0.78672,0,1693,3.0,0.170632,0.0,7.0,Patch,Open,2025-11-30 08:55:23.862483
809,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-34086,8.8,3.1,HIGH,0.00529,0.42642,0,1693,3.0,0.046552,0.0,7.0,Patch,Open,2025-09-13 08:55:23.864392
1050,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-22825,8.8,3.1,HIGH,0.02636,0.84473,0,1693,3.0,0.231968,0.0,3.5,Config Change,Open,2026-05-31 08:55:23.882469
1051,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-22825,8.8,3.1,HIGH,0.02636,0.84473,0,1693,3.0,0.231968,0.0,6.5,Patch,Open,2026-04-21 08:55:23.882469
1054,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-22826,8.8,3.1,HIGH,0.02801,0.85465,0,1693,3.0,0.246488,0.0,3.0,Config Change,Open,2026-04-20 08:55:23.882469
1102,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-25051,8.8,3.1,HIGH,0.00773,0.53164,0,1693,3.0,0.068024,0.0,7.0,Patch,Open,2026-08-11 08:55:23.885495
1108,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-25052,8.8,3.1,HIGH,0.02985,0.86339,0,1693,3.0,0.26268,0.0,7.0,Patch,Open,2026-02-22 08:55:23.885495
1114,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-25053,8.8,3.1,HIGH,0.0067,0.49464,0,1693,3.0,0.05896,0.0,7.0,Patch,Open,2025-12-27 08:55:23.885495
1171,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-21408,8.8,3.1,HIGH,0.0222,0.81428,0,1692,3.0,0.19536,0.0,4.5,Config Change,Open,2025-11-06 08:55:23.888475
1321,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-43973,8.8,3.1,HIGH,0.01707,0.75659,0,1691,3.0,0.150216,0.0,4.5,Config Change,Open,2026-05-06 08:55:23.897390
1376,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21851,8.8,3.1,HIGH,0.02783,0.85372,0,1691,3.0,0.244904,0.0,4.0,Config Change,Open,2026-04-19 08:55:23.900391
1623,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21922,8.8,3.1,HIGH,0.02771,0.85285,0,1691,3.0,0.243848,0.0,6.5,Patch,Open,2026-06-16 08:55:23.910469
1724,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-4080,8.8,3.1,HIGH,0.01474,0.71973,0,1691,3.0,0.129712,0.0,5.5,Patch,Open,2025-12-28 08:55:23.914393
1726,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-44651,8.8,3.1,HIGH,0.05263,0.91967,0,1691,3.0,0.463144,0.0,5.5,Patch,Open,2026-01-21 08:55:23.914393
1808,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-42559,8.8,3.1,HIGH,0.01957,0.78852,0,1690,3.0,0.172216,0.0,5.5,Patch,Open,2025-10-18 08:55:23.919464
2200,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34977,8.8,3.1,HIGH,0.01146,0.64496,0,1689,3.0,0.100848,0.0,5.5,Patch,Open,2026-04-10 08:55:23.953677
2203,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34978,8.8,3.1,HIGH,0.0152,0.72777,0,1689,3.0,0.13376,0.0,6.0,Patch,Open,2026-06-08 08:55:23.953677
2206,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34979,8.8,3.1,HIGH,0.01374,0.70057,0,1689,3.0,0.120912,0.0,3.5,Config Change,Open,2026-06-16 08:55:23.954675
2209,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34980,8.8,3.1,HIGH,0.01372,0.7,0,1689,3.0,0.120736,0.0,7.0,Patch,Open,2025-12-21 08:55:23.954675
2219,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-34994,8.8,3.1,HIGH,0.05789,0.92568,0,1689,3.0,0.509432,0.0,4.5,Config Change,Open,2026-08-18 08:55:23.955683
2221,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34994,8.8,3.1,HIGH,0.05789,0.92568,0,1689,3.0,0.509432,0.0,6.5,Patch,Open,2026-07-08 08:55:23.955683
2229,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34995,8.8,3.1,HIGH,0.68864,0.99293,0,1689,3.0,6.0600320000000005,0.0,7.0,Patch,Open,2026-07-26 08:55:23.955683
2236,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34997,8.8,3.1,HIGH,0.04248,0.90337,0,1689,3.0,0.373824,0.0,34.5,Upgrade,Open,2026-03-01 08:55:23.955683
3029,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-25036,8.8,3.1,HIGH,0.03033,0.86549,0,1686,3.0,0.266904,0.0,6.5,Patch,Open,2026-04-03 08:55:24.014697
3077,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-33964,8.8,3.1,HIGH,0.02871,0.85818,0,1685,3.0,0.252648,0.0,4.5,Config Change,Open,2025-12-07 08:55:24.017727
3082,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-33965,8.8,3.1,HIGH,0.02871,0.85819,0,1685,3.0,0.252648,0.0,4.5,Config Change,Open,2026-05-18 08:55:24.017727
4832,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-21392,8.8,3.1,HIGH,0.00557,0.44167,0,1684,3.0,0.049016,0.0,4.0,Config Change,Open,2026-05-19 08:55:24.090050
4834,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-21392,8.8,3.1,HIGH,0.00557,0.44167,0,1684,3.0,0.049016,0.0,5.5,Patch,Open,2026-08-24 08:55:24.090050
5028,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-23843,8.8,3.1,HIGH,0.00241,0.15063,0,1683,3.0,0.021208,0.0,7.0,Patch,Open,2026-07-11 08:55:24.100752
5029,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-23843,8.8,3.1,HIGH,0.00241,0.15063,0,1683,3.0,0.021208,0.0,36.5,Upgrade,Open,2026-04-23 08:55:24.100752
5534,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23858,8.8,3.1,HIGH,0.01121,0.63883,0,1679,3.0,0.098648,0.0,37.5,Upgrade,Open,2026-04-25 08:55:24.133832
5548,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-24696,8.8,3.1,HIGH,0.0063,0.47734,0,1679,3.0,0.05544,0.0,4.5,Patch,Open,2025-11-03 08:55:24.133938
5607,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-25076,8.8,3.1,HIGH,0.1712,0.96858,0,1679,3.0,1.50656,0.0,7.0,Patch,Open,2026-05-27 08:55:24.138829
5784,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-45803,8.8,3.1,HIGH,0.01179,0.65469,0,1678,3.0,0.103752,0.0,4.5,Config Change,Open,2026-06-28 08:55:24.149511
5828,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-34865,8.8,3.1,HIGH,0.03075,0.86717,0,1678,3.0,0.2706,0.0,4.5,Config Change,Open,2025-10-02 08:55:24.152494
5830,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34865,8.8,3.1,HIGH,0.03075,0.86717,0,1678,3.0,0.2706,0.0,4.5,Config Change,Open,2026-07-25 08:55:24.152494
5840,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-34869,8.8,3.1,HIGH,0.00418,0.3476,0,1678,3.0,0.036784,0.0,6.0,Patch,Open,2026-03-29 08:55:24.153496
5899,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-4133,8.8,3.1,HIGH,0.01347,0.69447,0,1677,3.0,0.118536,0.0,4.5,Config Change,Open,2026-06-20 08:55:24.156487
5945,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23013,8.8,3.1,HIGH,0.00797,0.53952,0,1677,3.0,0.070136,0.0,4.5,Config Change,Open,2026-05-21 08:55:24.159492
6174,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-29845,8.8,3.1,HIGH,0.00766,0.52961,0,1677,3.0,0.067408,0.0,3.5,Config Change,Open,2025-10-05 08:55:24.171502
6406,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-45897,8.8,3.1,HIGH,0.04608,0.9101,0,1675,3.0,0.405504,0.0,3.5,Config Change,Open,2026-02-21 08:55:24.191496
6512,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-22826,8.8,3.1,HIGH,0.01201,0.66016,0,1674,3.0,0.105688,0.0,5.0,Patch,Open,2025-11-14 08:55:24.200021
6513,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-22827,8.8,3.1,HIGH,0.01201,0.66016,0,1674,3.0,0.105688,0.0,5.0,Patch,Open,2026-08-09 08:55:24.200021
6596,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-40416,8.8,3.1,HIGH,0.00867,0.56174,0,1674,3.0,0.076296,0.0,38.5,Upgrade,Open,2026-03-26 08:55:24.204044
6660,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-22994,8.8,3.1,HIGH,0.01853,0.77632,0,1674,3.0,0.163064,0.0,7.0,Patch,Open,2026-01-16 08:55:24.207063
7343,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-24763,8.8,3.1,HIGH,0.00644,0.48393,0,1671,3.0,0.056672,0.0,6.0,Patch,Open,2025-11-25 08:55:24.235154
7514,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-43073,8.8,3.1,HIGH,0.01386,0.70282,0,1670,3.0,0.121968,0.0,5.5,Patch,Open,2026-08-30 08:55:24.244184
7537,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-41018,8.8,3.1,HIGH,0.03323,0.87726,0,1670,3.0,0.2924240000000001,0.0,6.5,Patch,Open,2026-08-11 08:55:24.246231
7563,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-22509,8.8,3.1,HIGH,0.0099,0.60051,0,1670,3.0,0.08712,0.0,7.0,Patch,Open,2026-04-12 08:55:24.247152
7851,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24262,8.8,3.1,HIGH,0.01825,0.77274,0,1668,3.0,0.1606,0.0,7.0,Patch,Open,2026-07-06 08:55:24.273434
7853,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-24262,8.8,3.1,HIGH,0.01825,0.77274,0,1668,3.0,0.1606,0.0,3.5,Config Change,Open,2026-01-30 08:55:24.273434
8012,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-40420,8.8,3.1,HIGH,0.04687,0.91133,0,1667,3.0,0.412456,0.0,6.5,Patch,Open,2026-05-03 08:55:24.284052
8091,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-22150,8.8,3.1,HIGH,0.01795,0.76858,0,1667,3.0,0.15796,0.0,4.0,Config Change,Open,2026-05-01 08:55:24.288136
8100,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-22689,8.8,3.1,HIGH,0.0128,0.67973,0,1667,3.0,0.11264,0.0,4.0,Config Change,Open,2025-09-30 08:55:24.288136
8106,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-22723,8.8,3.1,HIGH,0.02822,0.85578,0,1667,3.0,0.248336,0.0,5.0,Config Change,Open,2025-10-13 08:55:24.289138
8113,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-22725,8.8,3.1,HIGH,0.02789,0.85395,0,1667,3.0,0.245432,0.0,4.5,Config Change,Open,2025-10-23 08:55:24.289138
8119,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-22727,8.8,3.1,HIGH,0.01235,0.66914,0,1667,3.0,0.10868,0.0,5.0,Patch,Open,2026-02-07 08:55:24.289138
8349,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-24879,8.8,3.1,HIGH,0.00612,0.46858,0,1665,3.0,0.053856,0.0,33.0,Upgrade,Open,2025-12-30 08:55:24.306132
8464,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-21173,8.8,3.1,HIGH,0.00447,0.37222,0,1664,3.0,0.039336,0.0,4.5,Config Change,Open,2026-02-14 08:55:24.314055
8494,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-45326,8.8,3.1,HIGH,0.00577,0.45186,0,1664,3.0,0.050776,0.0,4.5,Config Change,Open,2025-09-25 08:55:24.316136
8616,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-40360,8.8,3.1,HIGH,0.00682,0.49966,0,1663,3.0,0.060016,0.0,36.5,Upgrade,Open,2026-05-24 08:55:24.326229
9505,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-24289,8.8,3.1,HIGH,0.02282,0.81926,0,1661,3.0,0.200816,0.0,6.5,Patch,Open,2026-08-14 08:55:24.386401
9566,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-22748,8.8,3.1,HIGH,0.01855,0.77659,0,1661,3.0,0.16324,0.0,6.5,Patch,Open,2026-08-24 08:55:24.390666
9817,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-0100,8.8,3.1,HIGH,0.015,0.72446,0,1660,3.0,0.132,0.0,6.0,Patch,Open,2025-11-17 08:55:24.408672
9838,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-0107,8.8,3.1,HIGH,0.00941,0.58514,0,1660,3.0,0.082808,0.0,33.5,Upgrade,Open,2026-07-23 08:55:24.409668
9868,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-0115,8.8,3.1,HIGH,0.01496,0.72368,0,1660,3.0,0.131648,0.0,4.0,Config Change,Open,2025-12-21 08:55:24.410674
10220,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2022-23384,8.8,3.1,HIGH,0.00543,0.43455,0,1657,3.0,0.047784,0.0,4.5,Patch,Open,2025-12-20 08:55:24.432674
10247,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23604,8.8,3.1,HIGH,0.01129,0.64069,0,1657,3.0,0.099352,0.0,3.5,Config Change,Open,2026-06-16 08:55:24.434666
10341,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-25207,8.8,3.1,HIGH,0.00717,0.51293,0,1657,3.0,0.063096,0.0,3.5,Config Change,Open,2025-11-18 08:55:24.441672
10347,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-25208,8.8,3.1,HIGH,0.01097,0.63264,0,1657,3.0,0.096536,0.0,30.5,Upgrade,Open,2025-10-17 08:55:24.441672
10442,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-26726,8.8,3.1,HIGH,0.01148,0.64558,0,1656,3.0,0.101024,0.0,6.0,Patch,Open,2026-05-13 08:55:24.448654
10485,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-39297,8.8,3.1,HIGH,0.00441,0.36761,0,1656,3.0,0.038808,0.0,38.5,Upgrade,Open,2026-08-16 08:55:24.451668
10488,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-39298,8.8,3.1,HIGH,0.00445,0.37073,0,1656,3.0,0.03916,0.0,3.5,Config Change,Open,2026-05-17 08:55:24.451668
10491,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-39299,8.8,3.1,HIGH,0.00423,0.35304,0,1656,3.0,0.037224,0.0,6.0,Patch,Open,2025-09-25 08:55:24.452677
10494,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-39300,8.8,3.1,HIGH,0.00423,0.35304,0,1656,3.0,0.037224,0.0,7.0,Patch,Open,2025-09-11 08:55:24.452779
10578,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-23644,8.8,3.1,HIGH,0.00905,0.57309,0,1655,3.0,0.07964,0.0,6.5,Patch,Open,2026-07-30 08:55:24.460729
11028,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-24046,8.8,3.1,HIGH,0.04085,0.89987,0,1653,3.0,0.35948,0.0,30.0,Upgrade,Open,2026-01-22 08:55:24.505910
11084,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-24354,8.8,3.1,HIGH,0.01788,0.76756,0,1653,3.0,0.157344,0.0,6.0,Patch,Open,2026-02-23 08:55:24.509908
11088,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-24355,8.8,3.1,HIGH,0.02058,0.79946,0,1653,3.0,0.181104,0.0,6.5,Patch,Open,2026-03-12 08:55:24.509908
11099,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24358,8.8,3.1,HIGH,0.02543,0.83857,0,1653,3.0,0.223784,0.0,3.5,Config Change,Open,2026-08-27 08:55:24.510907
11164,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23642,8.8,3.1,HIGH,0.7431,0.99451,0,1653,3.0,6.539280000000001,0.0,32.0,Upgrade,Open,2026-08-29 08:55:24.516283
11446,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-23652,8.8,3.1,HIGH,0.01397,0.70502,0,1649,3.0,0.122936,0.0,4.5,Config Change,Open,2025-11-15 08:55:24.536372
11567,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-20650,8.8,3.1,HIGH,0.1455,0.96386,0,1649,3.0,1.2804,0.0,5.5,Patch,Open,2025-09-29 08:55:24.542367
11569,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2022-20650,8.8,3.1,HIGH,0.1455,0.96386,0,1649,3.0,1.2804,0.0,4.0,Config Change,Open,2025-09-27 08:55:24.542367
11714,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-44967,8.8,3.1,HIGH,0.13502,0.96165,0,1648,3.0,1.188176,0.0,3.5,Config Change,Open,2026-03-15 08:55:24.551281
11902,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2020-10632,8.8,3.1,HIGH,0.00473,0.39023,0,1647,3.0,0.041624,0.0,3.0,Config Change,Open,2026-05-02 08:55:24.564057
12046,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24709,8.8,3.1,HIGH,0.00692,0.50352,0,1647,3.0,0.060896,0.0,6.0,Patch,Open,2026-04-11 08:55:24.573194
12406,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-0411,8.8,3.1,HIGH,0.01517,0.72739,0,1644,3.0,0.133496,0.0,6.5,Patch,Open,2025-10-05 08:55:24.601451
12656,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-43075,8.8,3.1,HIGH,0.01623,0.74402,0,1642,3.0,0.142824,0.0,5.5,Patch,Open,2026-02-09 08:55:24.618542
12664,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-43077,8.8,3.1,HIGH,0.0081,0.5439,0,1642,3.0,0.07128,0.0,5.5,Patch,Open,2026-03-06 08:55:24.619545
12667,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-43077,8.8,3.1,HIGH,0.0081,0.5439,0,1642,3.0,0.07128,0.0,5.5,Patch,Open,2025-11-05 08:55:24.619545
12691,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24251,8.8,3.1,HIGH,0.0134,0.69315,0,1642,3.0,0.11792,0.0,4.0,Config Change,Open,2025-09-28 08:55:24.620542
12693,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24252,8.8,3.1,HIGH,0.02333,0.82344,0,1642,3.0,0.205304,0.0,4.5,Config Change,Open,2026-08-30 08:55:24.620542
12696,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24253,8.8,3.1,HIGH,0.01304,0.68499,0,1642,3.0,0.114752,0.0,6.0,Patch,Open,2026-07-18 08:55:24.621536
12699,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2022-24254,8.8,3.1,HIGH,0.026,0.84238,0,1642,3.0,0.2288,0.0,7.0,Patch,Open,2025-09-13 08:55:24.621536
12792,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-41000,8.8,3.1,HIGH,0.02596,0.84217,0,1641,3.0,0.228448,0.0,5.0,Patch,Open,2026-07-03 08:55:24.627408
12795,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,IT Infrastructure,CVE-2021-41001,8.8,3.1,HIGH,0.02668,0.84677,0,1641,3.0,0.234784,0.0,36.0,Upgrade,Open,2026-08-30 08:55:24.628551
12798,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,Security Operations,CVE-2021-41001,8.8,3.1,HIGH,0.02668,0.84677,0,1641,3.0,0.234784,0.0,4.5,Patch,Open,2026-07-03 08:55:24.628551
13342,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,Core Engineering,CVE-2021-44827,8.8,3.1,HIGH,0.53956,0.98925,0,1639,3.0,4.748128,0.0,5.0,Config Change,Open,2026-03-08 08:55:24.660970
